bins	Sample_ERR10036468	Sample_ERR10036469	Sample_ERR10036470
SC_Bin_00021	2.63088815785215	6.2090018500321715	0.0
SC_Bin_00022	47.35726509510726	45.99795026862993	0.08214269293146592
SC_Bin_00023	10.151328664943808	0.02752206171325132	0.0017863735426169181
SC_Bin_00024	4.0523730724129	3.9946462962814566	0.00020033817083236504
SC_Bin_00025	4.223635393121445	5.668604980658596	0.0
SC_Bin_00026	12.26657155061187	24.81237917839104	0.0
SC_Bin_00027	10.516136960154464	0.020658222855683826	0.0
SC_Bin_00028	10.911293698754312	0.061930767343320696	0.011908929887056224
SC_Bin_00029	17.503194939888516	72.47166080457548	0.0691141012965657
SC_Bin_00030	142.91434203544287	169.03403587555385	16.156102220916345
SC_Bin_00031	11.063127999386559	23.918558471490183	0.0
SC_Bin_00032	3.9502474572308173	3.367877323564943	0.0
SC_Bin_00033	1.865918932872541	3.7883920386896923	0.0
SC_MAG_00001	45.483493379708975	0.02698734751487045	0.00021003461370433846
SC_MAG_00002	86.1873460156109	207.65694343984418	0.024901220449024854
SC_MAG_00003	18.741758057955963	0.036948096545744935	0.0011073770459656062
SC_MAG_00004	68.35771604004937	2208.0934440983638	0.1181629017788357
SC_MAG_00005	228.3977299633058	0.81179747230292	0.043386240399045435
SC_MAG_00006	630.7206585260232	741.2019198305968	0.07853848349228386
SC_MAG_00007	3.7645535984681966	60.46870526384608	0.0
SC_MAG_00008	6938.657668499495	9135.983230235635	0.10815198509544031
SC_MAG_00009	0.32724958965564005	7.118785075349792	0.0
SC_MAG_00010	13.490290859331743	71.3782639765812	0.00248329508817508
SC_MAG_00011	107.42183889498598	246.6307569881764	0.06497268419423449
SC_MAG_00012	1.432651529021171	9.609289051694562	0.0
SC_MAG_00013	8.196546462147369	294.5627871930414	0.0002531341879799793
SC_MAG_00014	2.6643451433502334	24.2238935657522	0.023713987527809222
SC_MAG_00015	22.446310323907543	0.05612016591225926	0.002904325077878939
SC_MAG_00016	1297.3243173761207	1839.569511809655	236.31406087192852
SC_MAG_00017	16.21707938943649	0.03494290429129033	0.00026096918736804746
SC_MAG_00018	253.13515989061142	351.74005663406217	0.7463468401220786
SC_MAG_00019	378.42817906721245	299.4641904774553	7.396400551190902
SC_MAG_00020	3.7585822221999687	8.590535797437425	0.0
