file	percent	reads	taxon_id	taxon_name
ERR10036468.out	16.306250	17783532	2838112	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. MAG1;
ERR10036468.out	8.230146	8975766	261388	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Ferroplasmaceae;Ferroplasma;Ferroplasma sp. Type II;
ERR10036468.out	4.647311	5068339	74969	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Ferroplasmaceae;Ferroplasma;Ferroplasma acidiphilum;
ERR10036468.out	2.769936	3020881	97393	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Ferroplasmaceae;Ferroplasma;Ferroplasma acidarmanus;
ERR10036468.out	0.798174	870485	667135	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;NA;NA;Thermoplasmatales archaeon A-plasma;
ERR10036468.out	0.415240	452859	56425	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium bohemicum;
ERR10036468.out	0.371170	404796	50339	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma volcanium;
ERR10036468.out	0.355266	387452	1673428	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Cuniculiplasmataceae;Cuniculiplasma;Cuniculiplasma divulgatum;
ERR10036468.out	0.329246	359074	1966466	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus aeridis;
ERR10036468.out	0.315897	344516	1528099	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Lawsonellaceae;Lawsonella;Lawsonella clevelandensis;
ERR10036468.out	0.298377	325409	2592811	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium helveticum;
ERR10036468.out	0.296372	323222	470	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter baumannii;
ERR10036468.out	0.234476	255719	562	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;
ERR10036468.out	0.212719	231991	76775	Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta;
ERR10036468.out	0.208580	227476	1747	Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium acnes;
ERR10036468.out	0.200588	218761	1773	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis;
ERR10036468.out	0.168629	183906	220927	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium saskatchewanense;
ERR10036468.out	0.162779	177526	667137	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;NA;NA;Thermoplasmatales archaeon E-plasma;
ERR10036468.out	0.162490	177211	2268204	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;NA;NA;Thermoplasmatales archaeon;
ERR10036468.out	0.143993	157038	2094122	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma sp. Kam2015;
ERR10036468.out	0.142270	155159	1313	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;
ERR10036468.out	0.135862	148171	2654950	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. Marseille-P9652;
ERR10036468.out	0.122695	133811	1961135	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Cuniculiplasmataceae;Cuniculiplasma;Cuniculiplasma sp. C_DKE;
ERR10036468.out	0.114761	125158	1780	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium malmoense;
ERR10036468.out	0.113090	123336	507754	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Ferroplasmaceae;Acidiplasma;Acidiplasma aeolicum;
ERR10036468.out	0.112496	122688	1834073	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 1245111.1;
ERR10036468.out	0.110270	120260	1785	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp.;
ERR10036468.out	0.102162	111417	1775	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium cookii;
ERR10036468.out	0.099603	108627	1961136	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;NA;NA;Thermoplasmatales archaeon B_DKE;
ERR10036468.out	0.098716	107659	1260918	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium fragae;
ERR10036468.out	0.096392	105125	1772	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium smegmatis;
ERR10036468.out	0.096154	104865	115547	Archaea;NA;NA;NA;NA;NA;uncultured archaeon;
ERR10036468.out	0.094796	103384	930	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus thiooxidans;
ERR10036468.out	0.090378	98566	36330	Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium ovale;
ERR10036468.out	0.086179	93986	33069	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas viridiflava;
ERR10036468.out	0.080361	87641	1920749	Archaea;Candidatus Micrarchaeota;NA;NA;NA;Candidatus Mancarchaeum;Candidatus Mancarchaeum acidiphilum;
ERR10036468.out	0.080207	87473	43769	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium propinquum;
ERR10036468.out	0.076532	83465	185642	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium parmense;
ERR10036468.out	0.075807	82675	1781	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium marinum;
ERR10036468.out	0.072857	79458	2816243	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium sp. SM1;
ERR10036468.out	0.072851	79451	920	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus ferrooxidans;
ERR10036468.out	0.072815	79412	1293648	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Ferroplasmaceae;Acidiplasma;Acidiplasma sp. MBA-1;
ERR10036468.out	0.068130	74302	46632	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Picrophilaceae;Picrophilus;Picrophilus oshimae;
ERR10036468.out	0.067922	74075	399579	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;NA;Thermogymnomonas;Thermogymnomonas acidicola;
ERR10036468.out	0.067713	73848	339268	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium colombiense;
ERR10036468.out	0.067188	73275	487514	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium kyorinense;
ERR10036468.out	0.067129	73211	53376	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium heidelbergense;
ERR10036468.out	0.067033	73106	1767	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare;
ERR10036468.out	0.063800	69580	324058	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium alsense;
ERR10036468.out	0.061423	66988	1351	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis;
ERR10036468.out	0.060977	66501	28901	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;
ERR10036468.out	0.060428	65903	160808	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus ferrivorans;
ERR10036468.out	0.060354	65822	1789	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium xenopi;
ERR10036468.out	0.059095	64449	1764	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium avium;
ERR10036468.out	0.058495	63794	261391	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;NA;NA;Thermoplasmatales archaeon Gpl;
ERR10036468.out	0.057946	63196	112498	Eukaryota;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Ramularia;Ramularia collo-cygni;
ERR10036468.out	0.056175	61264	312540	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Ferroplasmaceae;Acidiplasma;Acidiplasma cupricumulans;
ERR10036468.out	0.055905	60970	47879	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas corrugata;
ERR10036468.out	0.054937	59914	667138	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;NA;NA;Thermoplasmatales archaeon I-plasma;
ERR10036468.out	0.054073	58972	364298	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Intrasporangiaceae;Janibacter;Janibacter hoylei;
ERR10036468.out	0.053623	58481	1496	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;Clostridioides difficile;
ERR10036468.out	0.051373	56027	36809	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;Mycobacteroides abscessus;
ERR10036468.out	0.050260	54813	126673	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycobacterium doricum;
ERR10036468.out	0.049924	54447	1428	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus thuringiensis;
ERR10036468.out	0.049599	54093	573	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;
ERR10036468.out	0.049298	53764	244292	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium nebraskense;
ERR10036468.out	0.048072	52427	2303	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma acidophilum;
ERR10036468.out	0.046431	50637	1834094	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 852002-51057_SCH5723018;
ERR10036468.out	0.046036	50207	1790	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium asiaticum;
ERR10036468.out	0.043936	47916	1280	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;
ERR10036468.out	0.043810	47779	153971	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium palustre;
ERR10036468.out	0.043299	47222	1768	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium kansasii;
ERR10036468.out	0.043214	47129	459858	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium noviomagense;
ERR10036468.out	0.040860	44562	2729135	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus sp. GG1-14;
ERR10036468.out	0.040503	44172	82076	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Picrophilaceae;Picrophilus;Picrophilus torridus;
ERR10036468.out	0.040500	44169	33895	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium interjectum;
ERR10036468.out	0.039958	43578	1841861	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium numidiamassiliense;
ERR10036468.out	0.039618	43207	84962	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium botniense;
ERR10036468.out	0.038557	42050	486698	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium riyadhense;
ERR10036468.out	0.038442	41925	110505	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium heckeshornense;
ERR10036468.out	0.038314	41785	29313	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium shimoidei;
ERR10036468.out	0.037635	41045	44010	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium conspicuum;
ERR10036468.out	0.035637	38866	187490	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus sp. SH;
ERR10036468.out	0.034576	37708	1841860	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium rhizamassiliense;
ERR10036468.out	0.034505	37631	560555	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium mantenii;
ERR10036468.out	0.034273	37378	1138383	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium paraintracellulare;
ERR10036468.out	0.032878	35857	761804	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium europaeum;
ERR10036468.out	0.032632	35588	1783	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium scrofulaceum;
ERR10036468.out	0.032435	35373	1784	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae;
ERR10036468.out	0.031853	34739	169765	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium lacus;
ERR10036468.out	0.029909	32619	2730918	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus sp. ATCC 19703;
ERR10036468.out	0.029549	32226	76773	Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia globosa;
ERR10036468.out	0.029258	31909	2032623	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus salipaludis;
ERR10036468.out	0.028561	31148	398694	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium shinjukuense;
ERR10036468.out	0.027876	30401	2049453	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. MFM001;
ERR10036468.out	0.027100	29555	1618665	Bacteria;Candidatus Jorgensenbacteria;NA;NA;NA;NA;Candidatus Jorgensenbacteria bacterium GW2011_GWB1_50_10;
ERR10036468.out	0.027063	29515	767916	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium paraense;
ERR10036468.out	0.026970	29413	1958756	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus sp. RW2;
ERR10036468.out	0.026878	29313	1689834	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus ferriphilus;
ERR10036468.out	0.026501	28902	28045	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium celatum;
ERR10036468.out	0.026474	28872	29311	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium haemophilum;
ERR10036468.out	0.025825	28165	1834082	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 1554424.7;
ERR10036468.out	0.025766	28100	43348	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium branderi;
ERR10036468.out	0.025632	27954	1778	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium gordonae;
ERR10036468.out	0.025494	27804	813	Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;Chlamydia trachomatis;
ERR10036468.out	0.024711	26950	78331	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium canettii;
ERR10036468.out	0.024130	26316	120959	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium kubicae;
ERR10036468.out	0.024004	26179	1430326	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium decipiens;
ERR10036468.out	0.023870	26033	1834092	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 852002-50816_SCH5313054-b;
ERR10036468.out	0.023197	25299	1834143	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. E3198;
ERR10036468.out	0.022714	24772	339	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas campestris;
ERR10036468.out	0.022676	24730	1797381	Archaea;Candidatus Bathyarchaeota;NA;NA;NA;NA;Candidatus Bathyarchaeota archaeon RBG_16_48_13;
ERR10036468.out	0.022534	24576	71999	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Kocuria;Kocuria palustris;
ERR10036468.out	0.022258	24275	627089	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simulans;
ERR10036468.out	0.022015	24009	1232575	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus ferridurans;
ERR10036468.out	0.021368	23304	1973142	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma sp.;
ERR10036468.out	0.021302	23232	1834097	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 852002-51163_SCH5372311;
ERR10036468.out	0.021268	23195	2250255	Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;NA;NA;Methanosarcinales archaeon;
ERR10036468.out	0.020953	22851	722731	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium shigaense;
ERR10036468.out	0.020818	22704	2163881	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. JC52;
ERR10036468.out	0.020751	22631	386911	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium seoulense;
ERR10036468.out	0.020701	22576	2026724	Bacteria;Chloroflexi;NA;NA;NA;NA;Chloroflexi bacterium;
ERR10036468.out	0.020493	22350	1834066	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 1081908.1;
ERR10036468.out	0.020470	22325	72000	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Kocuria;Kocuria rhizophila;
ERR10036468.out	0.020344	22187	47770	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus;
ERR10036468.out	0.020170	21997	1867256	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. QGD 101;
ERR10036468.out	0.020137	21961	2801580	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus sp. MC6.1;
ERR10036468.out	0.020134	21958	87883	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia multivorans;
ERR10036468.out	0.020131	21955	886343	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium spongiae;
ERR10036468.out	0.019959	21767	1396	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus;
ERR10036468.out	0.019619	21396	283734	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus pseudintermedius;
ERR10036468.out	0.019609	21385	141349	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium lentiflavum;
ERR10036468.out	0.019586	21360	288426	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus marinus;
ERR10036468.out	0.019127	20860	121039	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Ferrimicrobium;Ferrimicrobium acidiphilum;
ERR10036468.out	0.019063	20790	1487726	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium persicum;
ERR10036468.out	0.019014	20737	1856861	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 1164966.3;
ERR10036468.out	0.018563	20245	1856862	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 1245805.9;
ERR10036468.out	0.018336	19997	1913989	Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA;Gammaproteobacteria bacterium;
ERR10036468.out	0.018170	19816	1018	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga ochracea;
ERR10036468.out	0.018019	19651	2761452	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Mitsuaria;Mitsuaria sp. WAJ17;
ERR10036468.out	0.017998	19629	2738409	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium ostraviense;
ERR10036468.out	0.017895	19516	1841859	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium terramassiliense;
ERR10036468.out	0.017889	19510	1766	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium fortuitum;
ERR10036468.out	0.017517	19104	158836	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter hormaechei;
ERR10036468.out	0.017441	19021	547163	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium vulneris;
ERR10036468.out	0.017255	18818	1856859	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 1423905.2;
ERR10036468.out	0.017110	18660	590652	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium paraseoulense;
ERR10036468.out	0.017065	18611	2094119	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium basiliense;
ERR10036468.out	0.016579	18081	147645	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus yeei;
ERR10036468.out	0.015970	17417	1883427	Bacteria;Actinobacteria;Actinomycetia;NA;NA;NA;Actinobacteria bacterium;
ERR10036468.out	0.015926	17369	1834078	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 1465703.0;
ERR10036468.out	0.015908	17349	1314	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pyogenes;
ERR10036468.out	0.015901	17342	1834067	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 1100029.7;
ERR10036468.out	0.015800	17231	2054	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Gordoniaceae;Gordonia;Gordonia bronchialis;
ERR10036468.out	0.015672	17092	1978231	Bacteria;Acidobacteria;NA;NA;NA;NA;Acidobacteria bacterium;
ERR10036468.out	0.015591	17003	1834089	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. 852002-40037_SCH5390672;
ERR10036468.out	0.015548	16957	1834138	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. E2733;
ERR10036468.out	0.015488	16891	1834132	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. E2327;
ERR10036468.out	0.015394	16789	1290	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus hominis;
ERR10036468.out	0.015218	16597	199	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter concisus;
ERR10036468.out	0.015194	16570	39691	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium moriokaense;
ERR10036468.out	0.015047	16410	624	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella sonnei;
ERR10036468.out	0.015008	16368	1352	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium;
ERR10036468.out	0.014906	16256	470074	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium angelicum;
ERR10036468.out	0.014874	16222	2678518	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus ferrianus;
