file	percent	reads	taxon_id	taxon_name
ERR10036468.out	0.017470	19053	164450	Vulcanisaeta
ERR10036468.out	0.017392	18968	475	Moraxella
ERR10036468.out	0.017261	18825	37914	Dietzia
ERR10036468.out	0.017246	18808	1847	Pseudonocardia
ERR10036468.out	0.016760	18278	724	Haemophilus
ERR10036468.out	0.016498	17993	1743	Propionibacterium
ERR10036468.out	0.016299	17776	1813	Amycolatopsis
ERR10036468.out	0.015250	16632	379546	Aciduliprofundum
ERR10036468.out	0.014306	15602	1678	Bifidobacterium
ERR10036468.out	0.014200	15487	413496	Cronobacter
ERR10036468.out	0.014100	15377	84406	Virgibacillus
ERR10036468.out	0.013682	14922	237	Flavobacterium
ERR10036468.out	0.013523	14748	2767879	Companilactobacillus
ERR10036468.out	0.013342	14551	2005359	Faecalicatena
ERR10036468.out	0.013265	14467	29330	Alicyclobacillus
ERR10036468.out	0.013257	14458	2804231	Lederbergia
ERR10036468.out	0.013255	14456	329162	Chroogloeocystis
ERR10036468.out	0.012898	14067	41275	Brevundimonas
ERR10036468.out	0.012726	13879	445	Legionella
ERR10036468.out	0.012353	13472	1177	Nostoc
ERR10036468.out	0.012107	13204	450526	Trichocoleus
ERR10036468.out	0.012070	13164	200414	Caldisphaera
ERR10036468.out	0.011971	13055	68287	Mesorhizobium
ERR10036468.out	0.011680	12738	1283313	Alloprevotella
ERR10036468.out	0.011493	12534	1854	Frankia
ERR10036468.out	0.011324	12350	374	Bradyrhizobium
ERR10036468.out	0.011143	12152	171	Leptospira
ERR10036468.out	0.010999	11996	150022	Finegoldia
ERR10036468.out	0.010977	11971	71666	Waddlia
ERR10036468.out	0.010729	11701	662758	Candidatus Parvarchaeum
ERR10036468.out	0.010470	11419	1873	Micromonospora
ERR10036468.out	0.010367	11306	5506	Fusarium
ERR10036468.out	0.009835	10726	1186	Calothrix
ERR10036468.out	0.009731	10613	41980	Metallosphaera
ERR10036468.out	0.009460	10317	407	Methylobacterium
ERR10036468.out	0.009413	10266	379	Rhizobium
ERR10036468.out	0.009362	10210	84567	Pedobacter
ERR10036468.out	0.009067	9888	47251	Leptolyngbya
ERR10036468.out	0.008984	9798	2172	Methanobrevibacter
ERR10036468.out	0.008845	9646	501783	Cloacibacterium
ERR10036468.out	0.008783	9579	209	Helicobacter
ERR10036468.out	0.008611	9391	5073	Penicillium
ERR10036468.out	0.008582	9360	40323	Stenotrophomonas
ERR10036468.out	0.008405	9167	2338561	Pelagivirga
ERR10036468.out	0.008317	9071	125216	Roseomonas
ERR10036468.out	0.008130	8867	262	Francisella
ERR10036468.out	0.008049	8778	497	Psychrobacter
ERR10036468.out	0.007970	8692	1637	Listeria
ERR10036468.out	0.007871	8584	53335	Pantoea
ERR10036468.out	0.007796	8502	117563	Granulicatella
ERR10036468.out	0.007755	8458	544	Citrobacter
ERR10036468.out	0.007688	8384	423349	Mucilaginibacter
ERR10036468.out	0.007434	8107	101191	Methanomethylovorans
ERR10036468.out	0.007423	8096	1298	Deinococcus
ERR10036468.out	0.007087	7729	1835	Saccharopolyspora
ERR10036468.out	0.007051	7690	642	Aeromonas
ERR10036468.out	0.007051	7690	2767842	Lactiplantibacillus
ERR10036468.out	0.007014	7649	175304	Lentibacillus
ERR10036468.out	0.006970	7601	2597221	Candidatus Acididesulfobacter
ERR10036468.out	0.006952	7582	1253	Pediococcus
ERR10036468.out	0.006896	7521	416916	Aggregatibacter
ERR10036468.out	0.006689	7295	2040	Aeromicrobium
ERR10036468.out	0.006657	7260	28209	Chelatococcus
ERR10036468.out	0.006586	7183	2321	Methanohalobium
ERR10036468.out	0.006474	7060	149698	Massilia
ERR10036468.out	0.006419	7000	53634	Acidimicrobium
ERR10036468.out	0.006220	6784	662756	Candidatus Micrarchaeum
ERR10036468.out	0.006209	6771	1865	Actinoplanes
ERR10036468.out	0.006168	6727	53246	Pseudoalteromonas
ERR10036468.out	0.006121	6675	2705406	Sulfuracidifex
ERR10036468.out	0.006001	6545	196080	Terasakiella
ERR10036468.out	0.005909	6444	1243	Leuconostoc
ERR10036468.out	0.005851	6381	5884	Paramecium
ERR10036468.out	0.005829	6357	2263	Thermococcus
ERR10036468.out	0.005709	6226	2220	Methanolobus
ERR10036468.out	0.005689	6204	222	Achromobacter
ERR10036468.out	0.005679	6194	1392997	Candidatus Methanoperedens
ERR10036468.out	0.005674	6188	836	Porphyromonas
ERR10036468.out	0.005668	6182	12960	Azoarcus
ERR10036468.out	0.005654	6166	2675234	Alkalihalobacillus
ERR10036468.out	0.005635	6146	1378	Gemella
ERR10036468.out	0.005635	6145	1203	Scytonema
ERR10036468.out	0.005620	6129	1707	Cellulomonas
ERR10036468.out	0.005588	6094	1047167	Zymoseptoria
ERR10036468.out	0.005560	6064	2000	Streptosporangium
ERR10036468.out	0.005502	6000	110932	Leifsonia
ERR10036468.out	0.005425	5917	364710	Endocarpon
ERR10036468.out	0.005410	5900	397864	Barnesiella
ERR10036468.out	0.005406	5896	249529	Caldanaerobacter
ERR10036468.out	0.005395	5884	29465	Veillonella
ERR10036468.out	0.005366	5852	83681	Nonomuraea
ERR10036468.out	0.005343	5827	129337	Geobacillus
ERR10036468.out	0.005266	5743	5094	Talaromyces
ERR10036468.out	0.005150	5617	1551504	Candidatus Babela
ERR10036468.out	0.005106	5569	358023	Lutibacter
ERR10036468.out	0.005078	5538	2233	Archaeoglobus
ERR10036468.out	0.005072	5531	2100760	Saccharolobus
ERR10036468.out	0.004987	5439	400947	Deefgea
ERR10036468.out	0.004974	5425	45989	Methanoculleus
ERR10036468.out	0.004967	5417	32067	Leptotrichia
ERR10036468.out	0.004940	5387	89966	Hymenobacter
ERR10036468.out	0.004910	5355	33877	Agromyces
ERR10036468.out	0.004873	5315	59732	Chryseobacterium
ERR10036468.out	0.004800	5235	182639	Kribbella
ERR10036468.out	0.004777	5210	85043	Williamsia
ERR10036468.out	0.004762	5193	2949	Symbiodinium
ERR10036468.out	0.004730	5158	29832	Hanseniaspora
ERR10036468.out	0.004718	5145	375288	Parabacteroides
ERR10036468.out	0.004586	5001	62703	Oidium
ERR10036468.out	0.004575	4990	28453	Sphingobacterium
ERR10036468.out	0.004574	4988	2745	Halomonas
ERR10036468.out	0.004560	4973	1347386	Anaerosalibacter
ERR10036468.out	0.004538	4949	47670	Lautropia
ERR10036468.out	0.004513	4922	102106	Collinsella
ERR10036468.out	0.004510	4919	2222	Methanothrix
ERR10036468.out	0.004481	4887	168934	Thalassospira
ERR10036468.out	0.004463	4867	182899	Persephonella
ERR10036468.out	0.004451	4854	5754	Acanthamoeba
ERR10036468.out	0.004400	4799	68	Lysobacter
ERR10036468.out	0.004351	4745	3052	Chlamydomonas
ERR10036468.out	0.004336	4729	2980	Tribonema
ERR10036468.out	0.004310	4701	62608	Thermocladium
ERR10036468.out	0.004299	4689	1129	Synechococcus
ERR10036468.out	0.004289	4678	81416	Methanofollis
ERR10036468.out	0.004279	4667	5690	Trypanosoma
ERR10036468.out	0.004278	4666	1234	Nitrospira
ERR10036468.out	0.004234	4618	1822464	Paraburkholderia
ERR10036468.out	0.004223	4606	165695	Sphingobium
ERR10036468.out	0.004185	4564	83614	Luteimonas
ERR10036468.out	0.004170	4548	2879	Ectocarpus
ERR10036468.out	0.004158	4535	1643951	Pseudothermotoga
ERR10036468.out	0.004148	4524	2837510	Siminovitchia
ERR10036468.out	0.004143	4518	648800	Solibacillus
ERR10036468.out	0.004123	4496	395331	Methanoregula
ERR10036468.out	0.004059	4427	1609233	Acidithrix
ERR10036468.out	0.004045	4412	2529408	Schaalia
ERR10036468.out	0.004031	4396	53460	Nakamurella
ERR10036468.out	0.003981	4342	2282740	Desulfallas
ERR10036468.out	0.003950	4308	434	Acetobacter
ERR10036468.out	0.003854	4203	83618	Pseudoxanthomonas
ERR10036468.out	0.003850	4199	1073987	Halorientalis
ERR10036468.out	0.003827	4174	212791	Enhydrobacter
ERR10036468.out	0.003747	4087	107	Spirosoma
ERR10036468.out	0.003703	4039	2767892	Secundilactobacillus
ERR10036468.out	0.003619	3947	643949	Ferrithrix
ERR10036468.out	0.003613	3940	744724	Halarchaeum
ERR10036468.out	0.003604	3930	2077	Sporolactobacillus
ERR10036468.out	0.003601	3927	165696	Novosphingobium
ERR10036468.out	0.003558	3880	72763	Tessaracoccus
ERR10036468.out	0.003549	3871	99479	Tetrasphaera
ERR10036468.out	0.003548	3869	745	Pasteurella
ERR10036468.out	0.003491	3807	27331	Protomyces
ERR10036468.out	0.003489	3805	2420	Thermosipho
ERR10036468.out	0.003477	3792	570266	Methanocella
ERR10036468.out	0.003474	3789	2260	Pyrococcus
ERR10036468.out	0.003414	3723	2192	Methanocorpusculum
ERR10036468.out	0.003401	3709	2316	Methanosphaera
ERR10036468.out	0.003398	3706	79328	Chitinophaga
ERR10036468.out	0.003362	3667	191	Azospirillum
ERR10036468.out	0.003354	3658	400657	Hydrocoleum
ERR10036468.out	0.003328	3629	1970195	Ancylomarina
ERR10036468.out	0.003317	3617	29002	Cercospora
ERR10036468.out	0.003296	3595	202746	Sulfurimonas
ERR10036468.out	0.003250	3544	317661	Quadrisphaera
ERR10036468.out	0.003235	3528	1152	Pseudanabaena
ERR10036468.out	0.003235	3528	5320	Pleurotus
ERR10036468.out	0.003228	3520	43356	Kutzneria
ERR10036468.out	0.003173	3461	2794998	Maridesulfovibrio
ERR10036468.out	0.003151	3437	551	Erwinia
ERR10036468.out	0.003132	3416	38832	Micromonas
ERR10036468.out	0.003132	3416	46123	Abiotrophia
ERR10036468.out	0.003126	3409	2759736	Lacticaseibacillus
ERR10036468.out	0.003107	3389	64895	Borreliella
ERR10036468.out	0.003097	3378	75	Caulobacter
ERR10036468.out	0.003094	3374	22	Shewanella
ERR10036468.out	0.003084	3363	112040	Zobellia
ERR10036468.out	0.003056	3333	38501	Blastococcus
ERR10036468.out	0.003012	3285	1129544	Rhizophagus
ERR10036468.out	0.002998	3270	131324	Pseudocercospora
ERR10036468.out	0.002996	3267	1155385	Proteiniclasticum
ERR10036468.out	0.002976	3246	83677	Thermobifida
ERR10036468.out	0.002970	3239	33057	Thauera
ERR10036468.out	0.002964	3232	196118	Methanocaldococcus
ERR10036468.out	0.002959	3227	153265	Aequorivita
ERR10036468.out	0.002953	3220	41674	Stygiolobus
ERR10036468.out	0.002951	3218	34072	Variovorax
ERR10036468.out	0.002946	3213	695999	Actinophytocola
ERR10036468.out	0.002914	3178	165301	Lentzea
ERR10036468.out	0.002889	3151	4821	Piromyces
ERR10036468.out	0.002888	3150	2489210	Candidatus Aramenus
ERR10036468.out	0.002861	3120	35829	Acetivibrio
ERR10036468.out	0.002841	3098	136491	Atopobacter
ERR10036468.out	0.002821	3077	896	Desulfococcus
ERR10036468.out	0.002818	3073	1860	Geodermatophilus
ERR10036468.out	0.002805	3059	2160	Methanobacterium
ERR10036468.out	0.002800	3054	228398	Streptacidiphilus
ERR10036468.out	0.002798	3052	1400133	Allobacillus
ERR10036468.out	0.002796	3049	2422	Fervidobacterium
ERR10036468.out	0.002787	3039	832	Fibrobacter
ERR10036468.out	0.002785	3037	2799491	Antrihabitans
ERR10036468.out	0.002781	3033	29404	Microlunatus
ERR10036468.out	0.002762	3012	522	Acidiphilium
ERR10036468.out	0.002760	3010	28050	Lachnospira
ERR10036468.out	0.002758	3008	245561	Acidomyces
ERR10036468.out	0.002756	3006	12916	Acidovorax
ERR10036468.out	0.002742	2990	2034	Curtobacterium
ERR10036468.out	0.002683	2926	58842	Sagittula
ERR10036468.out	0.002651	2891	2063	Kitasatospora
ERR10036468.out	0.002648	2888	69578	Cryobacterium
ERR10036468.out	0.002641	2880	44000	Caldicellulosiruptor
ERR10036468.out	0.002622	2860	48073	Microbulbifer
ERR10036468.out	0.002616	2853	363276	Ktedonobacter
ERR10036468.out	0.002568	2801	816	Bacteroides
ERR10036468.out	0.002567	2800	100860	Aphanomyces
ERR10036468.out	0.002564	2796	114248	Tepidimonas
ERR10036468.out	0.002559	2791	1079922	Commensalibacter
ERR10036468.out	0.002536	2766	35823	Arthrospira
ERR10036468.out	0.002535	2765	2383	Epulopiscium
ERR10036468.out	0.002535	2765	256616	Parvibaculum
ERR10036468.out	0.002525	2754	2126281	Mycolicibacillus
ERR10036468.out	0.002524	2753	102231	Gloeocapsa
ERR10036468.out	0.002513	2741	33196	Botrytis
ERR10036468.out	0.002490	2716	2017961	Sulfodiicoccus
ERR10036468.out	0.002484	2709	919	Thiobacillus
ERR10036468.out	0.002466	2689	1884934	Paramaledivibacter
ERR10036468.out	0.002458	2681	2302914	Chloropicon
ERR10036468.out	0.002443	2664	5296	Puccinia
ERR10036468.out	0.002435	2656	53357	Intrasporangium
ERR10036468.out	0.002423	2643	583	Proteus
ERR10036468.out	0.002421	2640	2795777	Maioricimonas
ERR10036468.out	0.002414	2633	2060	Tsukamurella
ERR10036468.out	0.002413	2632	5931	Ichthyophthirius
ERR10036468.out	0.002412	2630	2767881	Fructilactobacillus
ERR10036468.out	0.002411	2629	55968	Leucobacter
ERR10036468.out	0.002404	2622	59613	Skermania
ERR10036468.out	0.002389	2605	83867	Palaeococcus
ERR10036468.out	0.002368	2582	517	Bordetella
ERR10036468.out	0.002357	2571	118	Planctomyces
ERR10036468.out	0.002331	2542	106589	Cupriavidus
ERR10036468.out	0.002327	2538	1635148	Sanguibacteroides
ERR10036468.out	0.002320	2530	60136	Sulfitobacter
ERR10036468.out	0.002293	2501	46432	Reticulomyxa
ERR10036468.out	0.002291	2499	47420	Hydrogenophaga
ERR10036468.out	0.002273	2479	34084	Riemerella
ERR10036468.out	0.002254	2458	233189	Anaerolinea
ERR10036468.out	0.002219	2420	2276	Pyrobaculum
ERR10036468.out	0.002219	2420	395590	Zasmidium
ERR10036468.out	0.002197	2396	5579	Aureobasidium
ERR10036468.out	0.002193	2392	1107	Chloroflexus
ERR10036468.out	0.002187	2385	2071	Saccharothrix
ERR10036468.out	0.002186	2384	305899	Endozoicomonas
ERR10036468.out	0.002182	2380	104267	Tenacibaculum
ERR10036468.out	0.002182	2380	186650	Microvirga
ERR10036468.out	0.002172	2369	513557	Syntrophorhabdus
ERR10036468.out	0.002167	2363	274591	Hoeflea
ERR10036468.out	0.002161	2357	830	Butyrivibrio
ERR10036468.out	0.002160	2356	338191	Nitrosopumilus
ERR10036468.out	0.002148	2343	29548	Rhodothermus
ERR10036468.out	0.002125	2318	48736	Ralstonia
ERR10036468.out	0.002108	2299	145260	Methanothermobacter
ERR10036468.out	0.002084	2273	588605	Robinsoniella
ERR10036468.out	0.002075	2263	76833	Actinobaculum
ERR10036468.out	0.002070	2258	270	Thermus
ERR10036468.out	0.002059	2246	2742598	Limosilactobacillus
ERR10036468.out	0.002040	2225	44471	Microcoleus
ERR10036468.out	0.002017	2200	122277	Pectobacterium
ERR10036468.out	0.002016	2199	44013	Polynucleobacter
ERR10036468.out	0.002005	2187	44937	Achromatium
ERR10036468.out	0.001985	2165	221427	Polytolypa
ERR10036468.out	0.001971	2150	1502725	Effusibacillus
ERR10036468.out	0.001961	2139	281472	Jiangella
ERR10036468.out	0.001959	2136	293088	Martelella
ERR10036468.out	0.001955	2132	2717	Cardiobacterium
ERR10036468.out	0.001934	2109	265975	Oribacterium
ERR10036468.out	0.001932	2107	1742990	Paeniglutamicibacter
ERR10036468.out	0.001931	2106	117156	Actinopolymorpha
ERR10036468.out	0.001926	2101	1649465	Luteibaculum
ERR10036468.out	0.001924	2098	255204	Pseudoclavibacter
ERR10036468.out	0.001913	2086	308865	Elizabethkingia
ERR10036468.out	0.001900	2072	613	Serratia
ERR10036468.out	0.001900	2072	741759	Tomitella
ERR10036468.out	0.001898	2070	1375	Aerococcus
ERR10036468.out	0.001875	2045	92793	Aquabacterium
ERR10036468.out	0.001865	2034	2335	Thermotoga
ERR10036468.out	0.001860	2029	2795779	Rosistilla
ERR10036468.out	0.001855	2023	5455	Colletotrichum
ERR10036468.out	0.001855	2023	71927	Termitomyces
ERR10036468.out	0.001840	2007	32012	Thiomonas
ERR10036468.out	0.001824	1989	2817139	Weizmannia
ERR10036468.out	0.001820	1985	655184	Candidatus Thioglobus
ERR10036468.out	0.001815	1979	88138	Modestobacter
ERR10036468.out	0.001813	1977	4919	Pichia
ERR10036468.out	0.001811	1975	105850	Acidilobus
ERR10036468.out	0.001809	1973	2793832	Salifodinibacter
ERR10036468.out	0.001787	1949	416	Methylomonas
ERR10036468.out	0.001772	1933	51323	Oltmannsiellopsis
ERR10036468.out	0.001770	1930	2147	Acholeplasma
ERR10036468.out	0.001769	1929	626	Xenorhabdus
ERR10036468.out	0.001769	1929	125287	Ornithinimicrobium
ERR10036468.out	0.001765	1925	963	Herbaspirillum
ERR10036468.out	0.001762	1922	56688	Halorubrum
ERR10036468.out	0.001750	1908	1522056	Flaviflexus
ERR10036468.out	0.001746	1904	5529	Metarhizium
ERR10036468.out	0.001742	1900	497726	Nitrososphaera
ERR10036468.out	0.001740	1898	2767358	Mycoplasmopsis
ERR10036468.out	0.001739	1897	5761	Naegleria
ERR10036468.out	0.001731	1888	86795	Marmoricola
ERR10036468.out	0.001727	1884	85413	Bosea
ERR10036468.out	0.001727	1883	142577	Prauserella
ERR10036468.out	0.001716	1872	265487	Blastopirellula
ERR10036468.out	0.001700	1854	44055	Aureococcus
ERR10036468.out	0.001684	1837	238783	Pseudorhodobacter
ERR10036468.out	0.001681	1833	970	Selenomonas
ERR10036468.out	0.001678	1830	91942	Hortaea
ERR10036468.out	0.001668	1819	76886	Caldivirga
ERR10036468.out	0.001656	1806	690086	Salinarimonas
ERR10036468.out	0.001651	1801	3066	Volvox
ERR10036468.out	0.001650	1800	2811380	Entomobacter
ERR10036468.out	0.001642	1791	2709671	Saezia
ERR10036468.out	0.001632	1780	4756	Neocallimastix
ERR10036468.out	0.001622	1769	234	Brucella
ERR10036468.out	0.001621	1768	335058	Pelomonas
ERR10036468.out	0.001612	1758	1930932	Thioflexothrix
ERR10036468.out	0.001611	1757	4753	Pneumocystis
ERR10036468.out	0.001595	1740	246875	Algoriphagus
ERR10036468.out	0.001587	1731	57494	Nesterenkonia
ERR10036468.out	0.001580	1723	2779937	Podila
ERR10036468.out	0.001580	1723	2801844	Arachnia
ERR10036468.out	0.001578	1721	80865	Delftia
ERR10036468.out	0.001577	1720	5800	Eimeria
ERR10036468.out	0.001577	1720	83461	Corallococcus
ERR10036468.out	0.001577	1720	231454	Dyella
ERR10036468.out	0.001573	1716	1569	Sporosarcina
ERR10036468.out	0.001567	1709	109262	Halothiobacillus
ERR10036468.out	0.001560	1701	178898	Carboxydocella
ERR10036468.out	0.001555	1696	39845	Actinokineospora
ERR10036468.out	0.001544	1684	697025	Hoyosella
ERR10036468.out	0.001542	1682	357	Agrobacterium
ERR10036468.out	0.001541	1681	2126330	Candidatus Kentron
ERR10036468.out	0.001538	1677	290174	Aquimarina
ERR10036468.out	0.001535	1674	85079	Thiohalocapsa
ERR10036468.out	0.001531	1670	75654	Duganella
ERR10036468.out	0.001515	1652	2005	Microbispora
ERR10036468.out	0.001489	1624	45669	Salinicoccus
ERR10036468.out	0.001487	1622	511745	Methylacidiphilum
ERR10036468.out	0.001482	1616	4783	Phytophthora
ERR10036468.out	0.001480	1614	1998	Planomonospora
ERR10036468.out	0.001475	1609	5790	Physarum
ERR10036468.out	0.001463	1596	1434032	Pontimonas
ERR10036468.out	0.001463	1595	1434011	Komagataeibacter
ERR10036468.out	0.001450	1581	20	Phenylobacterium
ERR10036468.out	0.001430	1560	283	Comamonas
ERR10036468.out	0.001424	1553	74721	Stachybotrys
ERR10036468.out	0.001421	1550	55080	Brevibacillus
ERR10036468.out	0.001418	1546	217161	Chamaesiphon
ERR10036468.out	0.001412	1540	157	Treponema
ERR10036468.out	0.001394	1520	69655	Sulfurisphaera
ERR10036468.out	0.001393	1519	2767880	Dellaglioa
ERR10036468.out	0.001387	1513	2719313	Enterocloster
ERR10036468.out	0.001383	1508	469322	Steroidobacter
ERR10036468.out	0.001376	1501	5962	Stentor
ERR10036468.out	0.001376	1501	93217	Pandoraea
ERR10036468.out	0.001374	1498	768669	Thermogemmatispora
ERR10036468.out	0.001372	1496	46239	Mesoplasma
ERR10036468.out	0.001370	1494	39643	Sorangium
ERR10036468.out	0.001369	1493	254250	Isoptericola
ERR10036468.out	0.001366	1490	39773	Methylomicrobium
ERR10036468.out	0.001365	1489	32	Myxococcus
ERR10036468.out	0.001360	1483	2330	Halanaerobium
ERR10036468.out	0.001360	1483	1074468	Candidimonas
ERR10036468.out	0.001358	1481	1048752	Candidatus Caldarchaeum
ERR10036468.out	0.001351	1473	2175	Methanohalophilus
ERR10036468.out	0.001346	1468	89956	Polarella
ERR10036468.out	0.001343	1465	5379	Suillus
ERR10036468.out	0.001341	1463	1322061	Rhizoctonia
ERR10036468.out	0.001341	1462	179	Leptospirillum
ERR10036468.out	0.001341	1462	226	Alteromonas
ERR10036468.out	0.001341	1462	909656	Phocaeicola
ERR10036468.out	0.001337	1458	1649480	Planctopirus
ERR10036468.out	0.001327	1447	242508	Dothistroma
ERR10036468.out	0.001327	1447	673534	Plantactinospora
ERR10036468.out	0.001326	1446	2823237	Alteribacter
ERR10036468.out	0.001320	1440	402649	Actinomycetospora
ERR10036468.out	0.001320	1440	2282742	Desulfofarcimen
ERR10036468.out	0.001319	1439	502117	Kalaharituber
ERR10036468.out	0.001318	1437	2831443	Heliomicrobium
ERR10036468.out	0.001316	1435	33986	Exiguobacterium
ERR10036468.out	0.001311	1430	90974	Acrocarpospora
ERR10036468.out	0.001309	1428	872	Desulfovibrio
ERR10036468.out	0.001309	1428	165697	Sphingopyxis
ERR10036468.out	0.001308	1426	47204	Pyronema
ERR10036468.out	0.001305	1423	46913	Devosia
ERR10036468.out	0.001302	1420	127	Isosphaera
ERR10036468.out	0.001302	1420	2742	Marinobacter
ERR10036468.out	0.001288	1405	35832	Bilophila
ERR10036468.out	0.001286	1402	120831	Dyadobacter
ERR10036468.out	0.001281	1397	2767886	Levilactobacillus
ERR10036468.out	0.001278	1394	65007	Planoprotostelium
ERR10036468.out	0.001268	1383	1502941	Pleionea
ERR10036468.out	0.001266	1381	58120	Planotetraspora
ERR10036468.out	0.001263	1377	1060	Rhodobacter
ERR10036468.out	0.001263	1377	1783488	Phytoactinopolyspora
ERR10036468.out	0.001260	1374	2273	Desulfurococcus
ERR10036468.out	0.001253	1367	33886	Rathayibacter
ERR10036468.out	0.001252	1365	1047	Chromatium
ERR10036468.out	0.001251	1364	86017	Salpingoeca
ERR10036468.out	0.001250	1363	293815	Pseudourostyla
ERR10036468.out	0.001242	1354	182709	Oceanobacillus
ERR10036468.out	0.001241	1353	2837508	Rossellomorea
ERR10036468.out	0.001240	1352	34435	Macrolepiota
ERR10036468.out	0.001239	1351	2853408	Gefionella
ERR10036468.out	0.001236	1348	112054	Dictyopteris
ERR10036468.out	0.001233	1345	2052799	Jimgerdemannia
ERR10036468.out	0.001229	1340	1843210	Anaerocolumna
ERR10036468.out	0.001227	1338	2019	Thermomonospora
ERR10036468.out	0.001227	1338	66831	Facklamia
ERR10036468.out	0.001219	1329	190818	Geoglobus
ERR10036468.out	0.001216	1326	2837485	Evansella
ERR10036468.out	0.001204	1313	81525	Monosiga
ERR10036468.out	0.001203	1312	81	Hyphomicrobium
ERR10036468.out	0.001195	1303	315078	Cudoniella
ERR10036468.out	0.001194	1302	52959	Polaribacter
ERR10036468.out	0.001186	1293	1080709	Methanomassiliicoccus
ERR10036468.out	0.001182	1289	72358	Trachipleistophora
ERR10036468.out	0.001176	1282	577469	Demequina
ERR10036468.out	0.001175	1281	1213188	Zancudomyces
ERR10036468.out	0.001173	1279	4855	Mortierella
ERR10036468.out	0.001172	1278	47	Archangium
