file	percent	reads	taxon_id	taxon_name
ERR10036470.out	0.000022	1	1752726	Candidatus Beckwithbacteria
ERR10036470.out	0.000022	1	1752729	Candidatus Nomurabacteria
ERR10036470.out	0.000022	1	1752732	Candidatus Uhrbacteria
ERR10036470.out	0.000022	1	1752733	Candidatus Yanofskybacteria
ERR10036470.out	0.000022	1	1752735	Candidatus Wolfebacteria
ERR10036470.out	0.000022	1	1752739	Candidatus Jorgensenbacteria
ERR10036470.out	0.000022	1	1752740	Candidatus Kuenenbacteria
ERR10036470.out	0.000022	1	1817811	Candidatus Schekmanbacteria
ERR10036470.out	0.000022	1	1817911	Candidatus Nealsonbacteria
ERR10036470.out	0.000022	1	1817919	Candidatus Taylorbacteria
ERR10036470.out	0.000022	1	1853220	Rhodothermaeota
ERR10036470.out	0.000022	1	1936272	Candidatus Heimdallarchaeota
ERR10036470.out	0.000022	1	2138240	Coprothermobacterota
ERR10036470.out	0.000022	1	2498705	Candidatus Cryosericota
ERR10036470.out	0.000022	1	2604748	Endomyxa
ERR10036470.out	0.000022	1	2662611	Preaxostyla
ERR10036470.out	0.010853	489	10239	Viruses
ERR10036470.out	0.408491	18406	NA	cannot be assigned to a (non-viral) phylum
ERR10036470.out	4.373005	197041	NA	unclassified
